YearPublished,MinPlayers,MaxPlayers,ComAgeRec,Kickstarted,AvgGameweight,ComAvgPlaytime,ComAvgPlaytime_log,PopularityScore,CategoryLabel,Rating
2012,2,5,12.666666666666666,0,1.60335,45.0,3.828641396489095,0.22267088398453772,7,Medium
2004,2,4,7.0,0,1.0690499999999998,37.5,3.6506582412937387,0.1998456137281079,0,Low
2012,3,8,14.0,0,2.07355,45.0,3.828641396489095,0.1410840911510602,0,Low
2013,1,4,6.25,1,1.18275,15.0,2.772588722239781,0.48649919525585195,4,Low
2017,2,4,6.125,0,1.43115,20.0,3.044522437723423,0.4157411110941885,4,Medium
2003,2,2,16.0,0,2.4641,120.0,4.795790545596741,0.18648956915296655,3,Medium
2008,2,2,10.0,0,1.96505,30.0,3.4339872044851463,0.28857059193805645,0,Medium
2002,4,10,6.5,0,1.2839,30.0,3.4339872044851463,0.48005633678564674,8,Low
2012,1,4,8.0,0,2.1484,25.0,3.258096538021482,0.37303719084723247,0,Medium
2020,1,4,8.0,0,3.07375,60.0,4.110873864173311,0.30616351221847743,0,Medium
2017,2,4,12.0,0,3.7037,120.0,4.795790545596741,0.46194909169499687,2,Medium
2010,2,2,14.0,0,3.2583,37.5,3.6506582412937387,0.2555833257078731,3,High
1972,3,6,11.6,0,2.6643,120.0,4.795790545596741,0.33735850140053164,3,Low
2015,3,4,12.0,0,3.2702,90.0,4.51085950651685,0.29977482613366313,0,Medium
2006,2,3,8.0,0,2.527,30.0,3.4339872044851463,0.3158818931129055,6,Low
2007,2,5,8.25,0,2.36895,50.0,3.9318256327243257,0.5411117127311005,2,Medium
1976,2,4,12.333333333333334,0,2.52905,180.0,5.198497031265826,0.4855824481847927,0,High
2015,2,4,6.239130434782608,0,1.4912999999999998,20.0,3.044522437723423,0.615423258802259,4,Medium
2020,1,4,8.666666666666666,1,2.3433,27.5,3.349904087274605,0.40236158121640764,0,High
2016,1,2,16.0,1,2.64825,90.0,4.51085950651685,0.2548651675129,3,High
1977,2,2,16.0,0,2.85095,120.0,4.795790545596741,0.40277707884024755,2,Low
2014,1,6,8.0,0,2.67945,90.0,4.51085950651685,0.31502316744718495,0,Medium
2021,1,4,8.0,0,1.43525,30.0,3.4339872044851463,0.24689837037715034,0,High
2010,1,1,12.0,0,2.1512000000000002,60.0,4.110873864173311,0.4438892348731235,3,High
1981,2,2,12.5,0,2.7739,240.0,5.484796933490655,0.6052547055377845,3,Medium
2010,3,6,12.0,0,1.4076499999999998,30.0,3.4339872044851463,0.182119283290121,0,Low
1987,2,6,12.0,0,1.8767,60.0,4.110873864173311,0.2722026489814191,0,Low
2019,2,5,8.666666666666666,0,1.52475,20.0,3.044522437723423,0.47209265061366423,0,High
1975,1,6,12.0,0,2.7782999999999998,60.0,4.110873864173311,0.3861033351351411,1,Low
2014,2,2,10.0,1,1.7904,45.0,3.828641396489095,0.33345025896366226,0,Low
1967,2,2,12.0,0,1.9802,90.0,4.51085950651685,0.24045937073799523,0,Low
2018,2,5,10.0,0,2.10205,22.5,3.1570004211501135,0.13274833586313434,0,Medium
1987,2,4,8.0,0,1.4611,20.0,3.044522437723423,0.3131267744982129,0,Low
2002,2,4,9.0,0,2.81095,120.0,4.795790545596741,0.4037975599925249,1,Low
1975,2,7,8.285714285714286,0,1.2847499999999998,20.0,3.044522437723423,0.4984315580547299,4,Low
2018,1,1,16.0,0,2.59855,60.0,4.110873864173311,0.39541609388665977,3,High
1996,2,6,9.0,0,1.34875,30.0,3.4339872044851463,0.522982888338892,1,Low
2016,3,5,7.6,0,1.19845,4.0,1.6094379124341003,0.4829192036505823,0,Low
2018,1,4,10.75,0,2.5503,45.0,3.828641396489095,0.5820805657554626,1,High
2016,2,2,15.333333333333334,0,3.55905,300.0,5.707110264748875,0.3782613006666466,3,High
1978,2,6,10.666666666666666,0,1.81315,60.0,4.110873864173311,0.3210688233971317,3,Medium
2005,2,2,10.0,0,1.89325,20.0,3.044522437723423,0.24844641207747664,0,Low
2002,2,5,10.0,0,2.4918,60.0,4.110873864173311,0.5484554698242989,2,Medium
2018,2,4,10.0,1,1.9968,30.0,3.4339872044851463,0.39874421325651177,0,Medium
2021,2,5,6.0,0,1.0542,12.0,2.5649493574615367,0.16439572626075716,0,Medium
2008,2,6,12.6,0,2.72225,60.0,4.110873864173311,0.5658647955508209,1,Medium
2019,2,4,8.0,0,2.14695,37.5,3.6506582412937387,0.36478178703108055,0,Medium
1977,2,2,12.0,0,2.3072,40.0,3.713572066704308,0.3451992524662299,0,Medium
2017,1,2,10.0,0,2.73895,45.0,3.828641396489095,0.23174314762724976,0,High
2016,3,8,14.0,0,1.32855,67.5,4.22683374526818,0.32056065406058404,0,Medium
2010,2,6,6.666666666666667,0,1.2784499999999999,30.0,3.4339872044851463,0.2585821767425196,0,Low
2019,1,4,11.384615384615383,0,2.85755,75.0,4.330733340286331,0.5662463786466172,2,High
2015,3,5,12.0,0,2.55915,60.0,4.110873864173311,0.3103900363374291,2,Medium
2010,2,12,8.4,0,1.11665,20.0,3.044522437723423,0.28110668636067393,0,Medium
2005,2,6,6.0,0,1.05785,15.0,2.772588722239781,0.21567137740422127,0,Low
2021,3,5,12.0,0,2.10145,37.5,3.6506582412937387,0.2925034145730574,0,Medium
2020,1,2,14.0,0,2.73915,67.5,4.22683374526818,0.42091581333962713,3,High
2012,2,4,13.0,0,3.45365,120.0,4.795790545596741,0.3398804366809084,3,High
2009,2,2,10.5,1,3.4554,60.0,4.110873864173311,0.21790299779825634,3,Medium
1999,2,4,12.666666666666666,0,2.57545,90.0,4.51085950651685,0.4688329838418426,2,Medium
2019,2,4,4.0,0,2.2811500000000002,20.0,3.044522437723423,0.2885087023478897,0,Medium
1973,2,4,16.0,0,2.9038500000000003,180.0,5.198497031265826,0.2938986887005973,3,Medium
2017,2,2,10.0,0,2.1393500000000003,17.5,2.917770732084279,0.2657930941505046,0,Medium
2002,3,6,9.333333333333334,0,1.4758,30.0,3.4339872044851463,0.47625137321149724,4,Medium
2016,4,8,12.0,0,2.48775,45.0,3.828641396489095,0.24177782501951495,0,High
2006,2,6,12.666666666666666,0,2.9238999999999997,90.0,4.51085950651685,0.4409089114548445,1,Medium
1998,2,4,15.0,0,3.48585,240.0,5.484796933490655,0.33771661030365185,2,Low
2019,2,8,6.0,0,1.2628,30.0,3.4339872044851463,0.3008474968616932,0,Medium
1999,1,6,4.0,0,1.1884000000000001,10.0,2.3978952727983707,0.2934569967494503,0,Low
2014,2,4,7.0,0,1.33025,30.0,3.4339872044851463,0.2290856992311689,0,Medium
2000,2,4,8.0,0,1.53185,30.0,3.4339872044851463,0.503531210587256,4,Medium
2013,2,4,9.0,0,2.512,10.0,2.3978952727983707,0.26922155515409707,0,Medium
2015,2,6,8.0,0,1.11225,67.5,4.22683374526818,0.22652030969417092,0,Low
1984,2,5,13.0,0,2.3093500000000002,90.0,4.51085950651685,0.4271365559530319,2,Medium
2002,2,6,12.0,0,3.073,120.0,4.795790545596741,0.304540050339879,3,High
2016,2,5,12.444444444444445,1,3.39605,75.0,4.330733340286331,0.5200710104854943,0,High
2005,1,4,14.6,0,3.1043,240.0,5.484796933490655,0.543433903063526,3,High
2010,2,4,16.0,0,3.279,37.5,3.6506582412937387,0.2051208688535352,0,Medium
2016,2,4,10.666666666666666,0,2.76335,60.0,4.110873864173311,0.45422928461388956,0,Medium
1971,2,2,16.0,0,3.0122999999999998,120.0,4.795790545596741,0.29036337708497095,3,Low
2013,2,5,11.5,0,3.1516,90.0,4.51085950651685,0.7226704742939737,2,High
2016,2,5,10.0,0,2.1148,37.5,3.6506582412937387,0.2301928663424631,0,Medium
2004,2,2,12.0,0,2.5408,90.0,4.51085950651685,0.49811781764296104,1,Medium
2018,3,6,8.0,0,1.11235,30.0,3.4339872044851463,0.29172491567283076,0,Low
2011,2,2,4.666666666666667,0,1.6106500000000001,7.5,2.1400661634962708,0.42289188514698595,4,Low
2019,1,5,9.944444444444445,1,2.3703,45.0,3.828641396489095,0.7360436609666329,2,High
2017,2,4,5.0,1,1.4558499999999999,25.0,3.258096538021482,0.3639690434895819,0,Medium
2005,2,10,6.0,0,1.6197,30.0,3.4339872044851463,0.2743760276193629,0,Low
2017,2,5,10.0,0,1.8734000000000002,30.0,3.4339872044851463,0.32164945056560457,0,Medium
2011,2,6,7.333333333333333,0,1.6216499999999998,30.0,3.4339872044851463,0.26816382017546825,0,Medium
2011,3,6,12.0,0,4.1431000000000004,300.0,5.707110264748875,0.25119304602164744,0,Medium
2011,2,6,8.0,0,2.14665,45.0,3.828641396489095,0.42199789911536445,0,High
1967,2,6,10.833333333333334,0,2.3918,90.0,4.51085950651685,0.5474289316783321,6,Low
2019,2,2,16.0,0,2.99905,240.0,5.484796933490655,0.2979157723712622,3,High
2008,3,4,9.714285714285714,0,2.4405,45.0,3.828641396489095,0.5754918682676742,2,Medium
2006,2,4,7.0,0,1.6108500000000001,30.0,3.4339872044851463,0.2127543411093521,0,Low
2014,2,2,5.627906976744186,0,1.1689,10.0,2.3978952727983707,0.6778630500276452,4,High
0,2,6,8.0,0,2.09835,45.0,3.828641396489095,0.1374140622548986,0,Low
2021,2,4,12.0,0,3.1397500000000003,45.0,3.828641396489095,0.2644619428625578,0,High
2015,3,8,8.0,0,1.2998500000000002,20.0,3.044522437723423,0.2874155406788721,0,Medium
2019,1,4,13.0,0,1.9641,75.0,4.330733340286331,0.5304165380865582,1,Medium
2003,2,8,6.0,0,1.46795,20.0,3.044522437723423,0.3019520641034904,0,Low
2017,2,4,7.6,0,1.8205,30.0,3.4339872044851463,0.5616278011776659,4,Medium
2015,3,6,9.333333333333334,0,1.3721,60.0,4.110873864173311,0.13530330395301404,0,Medium
2012,2,2,8.0,0,1.6306500000000002,15.0,2.772588722239781,0.21243361307917474,0,Low
2009,2,4,14.666666666666666,0,3.16835,240.0,5.484796933490655,0.47310023514320565,3,High
2003,2,4,10.571428571428571,0,2.0364500000000003,37.5,3.6506582412937387,0.6011071955568764,4,Medium
1986,1,5,10.0,0,1.8024,60.0,4.110873864173311,0.2205234657869173,0,Low
2017,2,10,12.0,0,2.2560000000000002,45.0,3.828641396489095,0.38525546391671184,0,Medium
1994,2,2,16.0,0,2.90265,120.0,4.795790545596741,0.19737859382053685,3,Medium
1992,2,18,6.0,0,1.4392999999999998,30.0,3.4339872044851463,0.2236893759327043,8,Medium
1999,2,6,16.5,0,1.58325,60.0,4.110873864173311,0.39194759757606557,4,Low
2008,2,6,9.0,0,2.1271500000000003,45.0,3.828641396489095,0.4465457944247906,1,Low
1992,3,6,8.0,0,1.3418999999999999,30.0,3.4339872044851463,0.20233862621276855,0,Medium
2014,2,5,14.0,1,2.3994999999999997,50.0,3.9318256327243257,0.37438968374604636,2,Low
2005,3,8,8.0,0,1.93275,30.0,3.4339872044851463,0.21521485353877878,0,Medium
1998,2,4,8.0,0,2.46115,180.0,5.198497031265826,0.2056758591150654,0,Low
2005,2,8,8.0,0,2.4425499999999998,120.0,4.795790545596741,0.187131071583894,0,Low
2015,2,5,10.0,0,2.057,60.0,4.110873864173311,0.23569227964819037,0,Low
1981,1,8,10.0,0,2.36165,120.0,4.795790545596741,0.24955004038430562,0,Low
2021,2,5,10.0,0,2.0824499999999997,22.5,3.1570004211501135,0.20734689774969872,0,High
2014,3,5,9.333333333333334,0,1.7747000000000002,45.0,3.828641396489095,0.3844281950971501,0,Low
1954,2,8,8.0,0,1.109,45.0,3.828641396489095,0.17042781959222478,8,Low
2015,2,5,9.333333333333334,0,1.4595500000000001,67.5,4.22683374526818,0.28181715256786244,0,Medium
1970,2,4,10.0,0,1.7429000000000001,60.0,4.110873864173311,0.2486461606745468,0,Low
1973,2,6,8.0,0,1.53985,45.0,3.828641396489095,0.3967693215649408,2,Medium
1995,2,4,10.0,0,2.82705,45.0,3.828641396489095,0.3464989539766122,0,Medium
1985,2,2,16.0,0,3.1299,180.0,5.198497031265826,0.2466034599275972,3,Medium
1992,2,2,7.666666666666667,0,3.0556,30.0,3.4339872044851463,0.4028140003188846,6,Medium
2006,2,7,7.0,0,1.9723,37.5,3.6506582412937387,0.21237056523570647,0,Low
2014,2,4,14.0,0,3.11395,45.0,3.828641396489095,0.16880296775255518,0,Medium
2018,2,2,9.0,0,2.1172500000000003,30.0,3.4339872044851463,0.21282029039032302,0,High
2011,3,8,6.0,0,1.54115,30.0,3.4339872044851463,0.34313069453916784,0,Low
2002,2,5,10.5,0,2.5888,90.0,4.51085950651685,0.5219258557422888,2,Medium
2015,3,7,8.666666666666666,1,1.5591499999999998,10.0,2.3978952727983707,0.6546375830192137,7,High
1980,2,2,16.0,0,4.2063500000000005,360.0,5.8888779583328805,0.3351763237221541,3,Medium
2013,2,6,8.0,1,2.5513,45.0,3.828641396489095,0.20726462770824045,0,Low
2016,3,5,12.666666666666666,0,3.4489,105.0,4.663439094112067,0.32742504781218584,0,High
2005,2,5,8.0,0,1.30625,20.0,3.044522437723423,0.18438845578607366,0,Low
2018,2,4,7.567164179104478,0,2.53055,75.0,4.330733340286331,0.7025057909659644,1,High
2019,3,6,8.0,0,1.63215,10.0,2.3978952727983707,0.20765112947627845,0,High
2017,2,4,13.0,0,3.40565,90.0,4.51085950651685,0.34813039158161163,0,High
1995,2,5,10.0,0,2.5091,60.0,4.110873864173311,0.32959217396619195,2,Medium
2006,2,4,10.0,0,2.6101,45.0,3.828641396489095,0.3632328262646269,6,Medium
1994,2,10,7.584905660377358,0,1.3503,45.0,3.828641396489095,0.8112142845243406,4,Medium
1984,2,6,9.0,0,1.248,20.0,3.044522437723423,0.2566120477361025,0,Low
2021,2,5,10.0,0,1.55505,30.0,3.4339872044851463,0.2667666677629802,0,Low
2006,3,4,12.571428571428571,0,3.28595,240.0,5.484796933490655,0.4278478054267528,3,Medium
2019,2,4,6.0,1,1.6254,30.0,3.4339872044851463,0.22530271678240993,0,Medium
2016,2,5,10.0,1,2.4597499999999997,45.0,3.828641396489095,0.2606512038027978,0,Low
2003,2,4,12.0,0,2.20405,45.0,3.828641396489095,0.4108950698033053,0,Low
1988,2,6,7.0,0,1.98315,60.0,4.110873864173311,0.4421343291000658,4,Low
2011,1,4,12.0,0,2.85205,50.0,3.9318256327243257,0.23238501682579377,0,Medium
2002,2,6,10.0,0,2.50835,15.0,2.772588722239781,0.19948434153978145,6,Low
2008,2,2,12.0,0,2.01005,180.0,5.198497031265826,0.2427519890246871,3,Medium
1992,2,5,5.0,0,1.2079499999999999,30.0,3.4339872044851463,0.4950276146246132,4,Low
2012,1,4,12.266666666666667,0,3.0801,180.0,5.198497031265826,0.6696925306609849,1,High
2001,2,6,12.0,0,2.899,45.0,3.828641396489095,0.32815623694365437,5,Medium
2017,2,4,5.0,0,1.0897999999999999,20.0,3.044522437723423,0.16793955540266187,0,Low
2018,2,4,12.0,0,3.30635,90.0,4.51085950651685,0.25635904245942215,0,High
2013,2,5,6.431654676258993,1,1.23615,15.0,2.772588722239781,0.8406111302094836,4,High
2012,2,4,11.0,0,2.38195,45.0,3.828641396489095,0.676610790695607,1,Medium
2021,1,4,10.0,0,2.5054,75.0,4.330733340286331,0.324872887546261,0,High
2018,2,4,10.0,0,2.1493,52.5,3.979681653901961,0.30936154727758736,0,Low
1999,2,4,8.0,0,1.8139,30.0,3.4339872044851463,0.5071019869216868,4,Medium
2018,2,4,14.0,1,3.11245,40.0,3.713572066704308,0.2283148820793679,0,High
2013,2,4,11.0,1,3.13065,90.0,4.51085950651685,0.6913189838976959,2,High
2015,3,8,7.7,0,1.19425,22.5,3.1570004211501135,0.5997013525539121,7,Medium
2012,2,4,7.5,0,1.34985,30.0,3.4339872044851463,0.31706319860357224,0,Medium
2018,2,4,6.0,0,1.2515999999999998,22.5,3.1570004211501135,0.20649140161196985,0,High
2007,2,4,6.0,0,1.5835,30.0,3.4339872044851463,0.17681525389211922,0,Low
1987,3,6,8.0,0,1.85795,60.0,4.110873864173311,0.24273854874489859,0,Low
2018,2,2,12.0,0,2.5431999999999997,45.0,3.828641396489095,0.4827663337125476,0,High
2008,2,6,8.0,0,1.83145,30.0,3.4339872044851463,0.36432871985122983,0,Low
1982,2,6,18.0,0,1.27625,60.0,4.110873864173311,0.266750148123971,0,Low
2011,2,4,5.454545454545454,1,1.17555,30.0,3.4339872044851463,0.5890299400831273,4,Medium
2017,2,4,10.0,1,3.0655,150.0,5.017279836814924,0.23817292012988855,0,High
2013,3,5,8.0,0,1.11435,15.0,2.772588722239781,0.16373997028040727,0,Low
2018,2,2,8.0,0,1.80345,25.0,3.258096538021482,0.3391545563928281,0,Medium
2015,3,8,9.0,0,1.5076999999999998,22.5,3.1570004211501135,0.22683527670094247,7,Medium
2017,2,6,12.0,0,2.13735,40.0,3.713572066704308,0.17032215048389227,0,Medium
2008,3,5,14.0,0,3.2694,90.0,4.51085950651685,0.3510586382836312,2,Medium
2011,2,4,12.0,0,3.8564,135.0,4.912654885736052,0.26848162260480846,0,Medium
2000,4,7,12.0,0,3.8306,360.0,5.8888779583328805,0.25685218809818533,0,High
2001,2,2,5.0,0,1.1734,20.0,3.044522437723423,0.2985259636172486,0,Medium
2011,2,5,7.777777777777778,0,1.9672,45.0,3.828641396489095,0.4966110507273063,4,Medium
2009,2,4,3.4,0,1.4604,15.0,2.772588722239781,0.2774459235662484,8,Medium
2018,3,6,14.0,1,2.7686,105.0,4.663439094112067,0.4243646027871774,3,High
2010,2,2,8.0,0,2.4684999999999997,20.0,3.044522437723423,0.2502095970799205,0,Medium
2003,2,5,8.0,0,1.2192500000000002,30.0,3.4339872044851463,0.17247720594533067,0,Low
2006,3,5,5.666666666666667,0,1.1369,15.0,2.772588722239781,0.4147709536755769,4,Low
2004,2,8,5.25,0,1.1651500000000001,15.0,2.772588722239781,0.4289692511562033,7,Low
2010,2,6,6.6,0,1.38205,30.0,3.4339872044851463,0.3307509255761781,4,Low
1946,2,2,7.597222222222222,0,1.9578000000000002,45.0,3.828641396489095,0.7444402825429788,4,Low
2005,3,5,12.0,0,1.6068500000000001,60.0,4.110873864173311,0.18899107319512926,0,Low
2016,2,2,12.0,0,4.43525,67.5,4.22683374526818,0.19314601128446832,0,High
2008,1,5,12.193548387096774,0,3.1094,30.0,3.4339872044851463,0.8008451495683063,1,High
2000,2,2,10.0,0,2.0071,40.0,3.713572066704308,0.33929412345666743,0,Low
2017,1,4,14.0,0,3.51885,330.0,5.802118375377063,0.36676277993491446,3,High
1999,2,2,10.0,0,1.9489,5.0,1.791759469228055,0.26547302836344505,0,High
2021,1,12,8.0,0,1.1126,15.0,2.772588722239781,0.24365703491247415,0,Medium
2018,2,4,10.0,1,3.3971999999999998,97.5,4.590056548178043,0.4753620579844027,0,Medium
2016,2,2,10.666666666666666,0,1.97295,22.5,3.1570004211501135,0.3392051211796665,0,Medium
1987,2,99,16.0,0,5.10125,270.0,5.602118820879701,0.15849788679925889,0,High
2009,2,6,9.0,0,1.9446999999999999,60.0,4.110873864173311,0.5087242377563566,4,Medium
1997,2,2,4.333333333333333,0,1.21275,10.0,2.3978952727983707,0.4641651259888312,4,Low
2008,1,6,13.2,0,1.97485,30.0,3.4339872044851463,0.33175133455967504,1,Medium
1997,2,4,12.444444444444445,0,3.01875,90.0,4.51085950651685,0.6048229906636062,2,Medium
2015,4,8,10.0,0,1.5546,30.0,3.4339872044851463,0.27000633336188146,0,Low
2020,2,8,17.0,0,1.0968499999999999,37.5,3.6506582412937387,0.22280183083793204,0,Medium
1974,2,2,12.0,0,2.4776,120.0,4.795790545596741,0.24407206496653636,3,Medium
2009,1,1,12.571428571428571,0,3.04945,240.0,5.484796933490655,0.4629197069601376,3,Medium
2020,2,2,11.0,0,2.6675,22.5,3.1570004211501135,0.39264397667377965,0,High
2012,2,4,8.0,1,2.2866999999999997,22.5,3.1570004211501135,0.3592512680433277,0,Medium
1992,1,8,8.0,0,1.4741,20.0,3.044522437723423,0.19780340657884735,6,Low
2014,1,99,8.0,0,1.64535,15.0,2.772588722239781,0.44980012636285416,0,Medium
2002,2,2,15.0,0,2.8204000000000002,180.0,5.198497031265826,0.35657728731493393,3,Medium
2016,2,6,14.0,0,3.368,75.0,4.330733340286331,0.4753086269054129,1,Medium
2013,2,4,8.857142857142858,0,2.1193,30.0,3.4339872044851463,0.5022757682318983,4,Medium
2014,2,6,13.0,1,2.1,60.0,4.110873864173311,0.22766269285813345,0,Medium
2001,2,5,8.0,0,2.285,90.0,4.51085950651685,0.3994500587400197,0,Low
1989,2,8,7.333333333333333,0,1.3547,45.0,3.828641396489095,0.40409421134545587,7,Low
2011,2,6,8.666666666666666,0,2.3150000000000004,75.0,4.330733340286331,0.49178677167562734,2,Medium
1975,2,4,8.0,0,1.59765,45.0,3.828641396489095,0.2859823820795363,0,Low
2009,2,2,12.0,0,2.38485,75.0,4.330733340286331,0.3421378930414911,3,High
2018,2,7,16.0,1,2.6371,67.5,4.22683374526818,0.2266642730972161,3,High
1991,2,4,6.0,0,1.4409,20.0,3.044522437723423,0.23954636547506153,0,Low
2016,2,4,8.837209302325581,0,2.27265,45.0,3.828641396489095,0.738408247713446,4,High
1995,2,4,6.8,0,1.3505500000000001,25.0,3.258096538021482,0.43469477246031873,8,Low
2018,1,2,16.0,0,4.95245,225.0,5.420534999272286,0.32746775494230335,3,High
2016,1,1,12.0,0,1.5887,90.0,4.51085950651685,0.3283611590849913,0,Medium
2015,2,4,11.666666666666666,1,3.20245,90.0,4.51085950651685,0.41312238953768676,2,High
1974,2,4,12.0,0,2.2648,60.0,4.110873864173311,0.22329839825623957,3,Medium
2019,1,4,14.0,1,4.6762,120.0,4.795790545596741,0.5764074815766111,0,High
2019,2,4,14.0,1,3.1933499999999997,90.0,4.51085950651685,0.332576711281916,0,High
1940,2,6,6.0,0,1.8058999999999998,20.0,3.044522437723423,0.21581107300826743,0,Medium
2017,1,4,11.333333333333334,0,2.23785,45.0,3.828641396489095,0.3771495997610135,0,Medium
1987,2,2,12.0,0,1.9789,360.0,5.8888779583328805,0.3226357283843273,3,Low
1989,2,2,16.0,0,3.5618499999999997,37.5,3.6506582412937387,0.23838569239900795,3,High
1994,2,4,5.333333333333333,0,1.0572,20.0,3.044522437723423,0.26901465544717895,8,Low
2019,2,2,16.0,0,2.3335,67.5,4.22683374526818,0.2854678363100185,3,High
1993,2,2,12.0,0,2.6384499999999997,180.0,5.198497031265826,0.3505534732210605,3,Medium
2013,2,4,14.0,1,3.32095,120.0,4.795790545596741,0.5849784428027291,2,High
1990,2,6,14.0,0,1.1254,30.0,3.4339872044851463,0.1989116183938459,0,Low
2018,2,4,5.0,1,1.09605,12.5,2.6026896854443837,0.2402712574977955,0,Low
2011,2,2,10.0,0,2.2644,50.0,3.9318256327243257,0.3329439056294007,0,Medium
2001,2,6,11.318181818181818,0,1.7540499999999999,75.0,4.330733340286331,0.7556671448273933,1,Low
1998,2,4,10.0,0,1.9537,60.0,4.110873864173311,0.3567952758801168,2,Low
2017,2,5,7.2,0,1.6660499999999998,37.5,3.6506582412937387,0.44574469027771557,4,Medium
2017,2,4,8.0,0,1.5804,20.0,3.044522437723423,0.20322725739786396,0,High
2018,4,16,14.2,1,2.6427,52.5,3.979681653901961,0.5465105761602262,1,High
2012,3,6,10.0,0,1.7196500000000001,90.0,4.51085950651685,0.4131806305706294,0,Medium
1953,2,4,7.0,0,1.6423,45.0,3.828641396489095,0.29867808177342314,0,Low
2016,2,4,9.0,1,1.13445,20.0,3.044522437723423,0.21603747365805911,0,Medium
2014,1,5,9.25,0,2.77265,45.0,3.828641396489095,0.606431429689643,1,High
2002,3,6,8.0,0,2.0042999999999997,45.0,3.828641396489095,0.33180174398877205,0,Low
1976,2,3,12.0,0,4.03505,360.0,5.8888779583328805,0.3543534340012301,0,Medium
2017,4,8,10.0,0,1.46585,10.0,2.3978952727983707,0.4157570754439288,0,Medium
2003,2,6,12.0,0,1.1362,30.0,3.4339872044851463,0.14255301602680912,0,Low
2020,2,4,5.25,1,1.0568,22.5,3.1570004211501135,0.35408022756168017,0,Medium
2021,1,4,4.0,0,2.07355,37.5,3.6506582412937387,0.2380467230138132,0,High
2011,2,5,10.0,0,1.85395,45.0,3.828641396489095,0.42391465391368216,7,Medium
2018,2,4,14.0,0,2.80185,37.5,3.6506582412937387,0.32670985857606105,0,Low
2012,2,8,4.7,0,1.13145,10.0,2.3978952727983707,0.42595045759434724,4,Low
2016,1,2,12.0,0,2.14655,37.5,3.6506582412937387,0.22494566645082897,0,High
2018,2,4,8.0,0,2.0246500000000003,20.0,3.044522437723423,0.3880553760927282,0,Medium
2012,3,5,10.0,0,1.9289999999999998,45.0,3.828641396489095,0.2494518377171701,0,Low
2018,2,2,8.0,0,1.0765500000000001,30.0,3.4339872044851463,0.22407500730091628,0,Low
2015,1,5,10.0,1,1.8396,37.5,3.6506582412937387,0.28627646542328994,0,Medium
2008,2,4,7.0,0,1.88325,30.0,3.4339872044851463,0.19982770610166878,6,Medium
1983,2,2,15.0,0,2.5372500000000002,360.0,5.8888779583328805,0.3056399115823011,3,Medium
2013,2,4,12.666666666666666,0,3.1218500000000002,37.5,3.6506582412937387,0.26741236785411593,3,High
2014,2,8,5.0,0,1.1319,15.0,2.772588722239781,0.16955351498774557,0,Low
2017,2,6,6.0,0,1.0926,37.5,3.6506582412937387,0.34733924257539067,0,Low
1963,2,2,13.666666666666666,0,2.50635,120.0,4.795790545596741,0.4435411518188577,3,Low
